dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,popData2018
4/1/2020,4,1,2020,0,0,Austria,AT,AUT,8858775,Europe,8858775
3/1/2020,3,1,2020,0,0,Austria,AT,AUT,8858775,Europe,8858775
2/1/2020,2,1,2020,0,0,Austria,AT,AUT,8858775,Europe,8858775
1/1/2020,1,1,2020,0,0,Austria,AT,AUT,8858775,Europe,8858775
31/12/2019,31,12,2019,0,0,Austria,AT,AUT,8858775,Europe,8858775
2/12/2020,2,12,2020,1867,141,Belgium,BE,BEL,11455519,Europe,11455519
1/12/2020,1,12,2020,746,98,Belgium,BE,BEL,11455519,Europe,11455519
30/11/2020,30,11,2020,2151,86,Belgium,BE,BEL,11455519,Europe,11455519
29/11/2020,29,11,2020,3619,122,Belgium,BE,BEL,11455519,Europe,11455519
28/11/2020,28,11,2020,3297,120,Belgium,BE,BEL,11455519,Europe,11455519
27/11/2020,27,11,2020,2565,142,Belgium,BE,BEL,11455519,Europe,11455519
26/11/2020,26,11,2020,3164,139,Belgium,BE,BEL,11455519,Europe,11455519
25/11/2020,25,11,2020,1901,183,Belgium,BE,BEL,11455519,Europe,11455519
24/11/2020,24,11,2020,1123,137,Belgium,BE,BEL,11455519,Europe,11455519
23/11/2020,23,11,2020,1875,96,Belgium,BE,BEL,11455519,Europe,11455519
22/11/2020,22,11,2020,3224,170,Belgium,BE,BEL,11455519,Europe,11455519
21/11/2020,21,11,2020,3416,156,Belgium,BE,BEL,11455519,Europe,11455519
20/11/2020,20,11,2020,4477,171,Belgium,BE,BEL,11455519,Europe,11455519
19/11/2020,19,11,2020,5182,186,Belgium,BE,BEL,11455519,Europe,11455519
18/11/2020,18,11,2020,2734,223,Belgium,BE,BEL,11455519,Europe,11455519
17/11/2020,17,11,2020,1932,195,Belgium,BE,BEL,11455519,Europe,11455519
16/11/2020,16,11,2020,4659,118,Belgium,BE,BEL,11455519,Europe,11455519
15/11/2020,15,11,2020,6268,197,Belgium,BE,BEL,11455519,Europe,11455519
14/11/2020,14,11,2020,4619,215,Belgium,BE,BEL,11455519,Europe,11455519
13/11/2020,13,11,2020,5002,133,Belgium,BE,BEL,11455519,Europe,11455519
12/11/2020,12,11,2020,7916,197,Belgium,BE,BEL,11455519,Europe,11455519
11/11/2020,11,11,2020,4293,345,Belgium,BE,BEL,11455519,Europe,11455519
10/11/2020,10,11,2020,2393,161,Belgium,BE,BEL,11455519,Europe,11455519
9/11/2020,9,11,2020,6621,148,Belgium,BE,BEL,11455519,Europe,11455519
8/11/2020,8,11,2020,6124,199,Belgium,BE,BEL,11455519,Europe,11455519
7/11/2020,7,11,2020,8703,188,Belgium,BE,BEL,11455519,Europe,11455519
6/11/2020,6,11,2020,11128,189,Belgium,BE,BEL,11455519,Europe,11455519
5/11/2020,5,11,2020,14903,205,Belgium,BE,BEL,11455519,Europe,11455519
4/11/2020,4,11,2020,5955,268,Belgium,BE,BEL,11455519,Europe,11455519
3/11/2020,3,11,2020,6337,121,Belgium,BE,BEL,11455519,Europe,11455519
2/11/2020,2,11,2020,11789,112,Belgium,BE,BEL,11455519,Europe,11455519
1/11/2020,1,11,2020,16915,173,Belgium,BE,BEL,11455519,Europe,11455519
31/10/2020,31,10,2020,20056,144,Belgium,BE,BEL,11455519,Europe,11455519
30/10/2020,30,10,2020,23921,138,Belgium,BE,BEL,11455519,Europe,11455519
29/10/2020,29,10,2020,21048,132,Belgium,BE,BEL,11455519,Europe,11455519
28/10/2020,28,10,2020,13571,139,Belgium,BE,BEL,11455519,Europe,11455519
27/10/2020,27,10,2020,12687,89,Belgium,BE,BEL,11455519,Europe,11455519
26/10/2020,26,10,2020,15622,73,Belgium,BE,BEL,11455519,Europe,11455519
25/10/2020,25,10,2020,17709,79,Belgium,BE,BEL,11455519,Europe,11455519
24/10/2020,24,10,2020,17568,70,Belgium,BE,BEL,11455519,Europe,11455519
23/10/2020,23,10,2020,16746,49,Belgium,BE,BEL,11455519,Europe,11455519
22/10/2020,22,10,2020,13227,50,Belgium,BE,BEL,11455519,Europe,11455519
21/10/2020,21,10,2020,9679,46,Belgium,BE,BEL,11455519,Europe,11455519
20/10/2020,20,10,2020,8227,30,Belgium,BE,BEL,11455519,Europe,11455519
19/10/2020,19,10,2020,9138,21,Belgium,BE,BEL,11455519,Europe,11455519
18/10/2020,18,10,2020,10964,33,Belgium,BE,BEL,11455519,Europe,11455519
17/10/2020,17,10,2020,10192,32,Belgium,BE,BEL,11455519,Europe,11455519
16/10/2020,16,10,2020,10448,49,Belgium,BE,BEL,11455519,Europe,11455519
15/10/2020,15,10,2020,8271,34,Belgium,BE,BEL,11455519,Europe,11455519
14/10/2020,14,10,2020,7360,33,Belgium,BE,BEL,11455519,Europe,11455519
13/10/2020,13,10,2020,3622,20,Belgium,BE,BEL,11455519,Europe,11455519
12/10/2020,12,10,2020,5327,16,Belgium,BE,BEL,11455519,Europe,11455519
11/10/2020,11,10,2020,7950,24,Belgium,BE,BEL,11455519,Europe,11455519
10/10/2020,10,10,2020,5385,25,Belgium,BE,BEL,11455519,Europe,11455519
9/10/2020,9,10,2020,5728,18,Belgium,BE,BEL,11455519,Europe,11455519
8/10/2020,8,10,2020,3577,16,Belgium,BE,BEL,11455519,Europe,11455519
7/10/2020,7,10,2020,2088,14,Belgium,BE,BEL,11455519,Europe,11455519
6/10/2020,6,10,2020,1968,14,Belgium,BE,BEL,11455519,Europe,11455519
5/10/2020,5,10,2020,2612,20,Belgium,BE,BEL,11455519,Europe,11455519
4/10/2020,4,10,2020,3389,7,Belgium,BE,BEL,11455519,Europe,11455519
3/10/2020,3,10,2020,3175,14,Belgium,BE,BEL,11455519,Europe,11455519
2/10/2020,2,10,2020,2607,7,Belgium,BE,BEL,11455519,Europe,11455519
1/10/2020,1,10,2020,1337,15,Belgium,BE,BEL,11455519,Europe,11455519
30/9/2020,30,9,2020,1762,14,Belgium,BE,BEL,11455519,Europe,11455519
29/9/2020,29,9,2020,1174,7,Belgium,BE,BEL,11455519,Europe,11455519
28/9/2020,28,9,2020,1376,6,Belgium,BE,BEL,11455519,Europe,11455519
27/9/2020,27,9,2020,1827,5,Belgium,BE,BEL,11455519,Europe,11455519
26/9/2020,26,9,2020,2208,4,Belgium,BE,BEL,11455519,Europe,11455519
25/9/2020,25,9,2020,1881,6,Belgium,BE,BEL,11455519,Europe,11455519
24/9/2020,24,9,2020,1661,4,Belgium,BE,BEL,11455519,Europe,11455519
23/9/2020,23,9,2020,1834,5,Belgium,BE,BEL,11455519,Europe,11455519
22/9/2020,22,9,2020,1097,2,Belgium,BE,BEL,11455519,Europe,11455519
21/9/2020,21,9,2020,1547,4,Belgium,BE,BEL,11455519,Europe,11455519
20/9/2020,20,9,2020,1099,7,Belgium,BE,BEL,11455519,Europe,11455519
19/9/2020,19,9,2020,1673,1,Belgium,BE,BEL,11455519,Europe,11455519
18/9/2020,18,9,2020,2028,1,Belgium,BE,BEL,11455519,Europe,11455519
17/9/2020,17,9,2020,1153,5,Belgium,BE,BEL,11455519,Europe,11455519
16/9/2020,16,9,2020,489,3,Belgium,BE,BEL,11455519,Europe,11455519
15/9/2020,15,9,2020,851,2,Belgium,BE,BEL,11455519,Europe,11455519
14/9/2020,14,9,2020,977,2,Belgium,BE,BEL,11455519,Europe,11455519
13/9/2020,13,9,2020,941,4,Belgium,BE,BEL,11455519,Europe,11455519
12/9/2020,12,9,2020,969,2,Belgium,BE,BEL,11455519,Europe,11455519
11/9/2020,11,9,2020,877,0,Belgium,BE,BEL,11455519,Europe,11455519
10/9/2020,10,9,2020,550,5,Belgium,BE,BEL,11455519,Europe,11455519
9/9/2020,9,9,2020,372,3,Belgium,BE,BEL,11455519,Europe,11455519
8/9/2020,8,9,2020,402,2,Belgium,BE,BEL,11455519,Europe,11455519
7/9/2020,7,9,2020,542,1,Belgium,BE,BEL,11455519,Europe,11455519
6/9/2020,6,9,2020,651,5,Belgium,BE,BEL,11455519,Europe,11455519
5/9/2020,5,9,2020,630,2,Belgium,BE,BEL,11455519,Europe,11455519
4/9/2020,4,9,2020,633,1,Belgium,BE,BEL,11455519,Europe,11455519
3/9/2020,3,9,2020,424,1,Belgium,BE,BEL,11455519,Europe,11455519
2/9/2020,2,9,2020,251,2,Belgium,BE,BEL,11455519,Europe,11455519
1/9/2020,1,9,2020,194,1,Belgium,BE,BEL,11455519,Europe,11455519
31/8/2020,31,8,2020,443,3,Belgium,BE,BEL,11455519,Europe,11455519
30/8/2020,30,8,2020,647,5,Belgium,BE,BEL,11455519,Europe,11455519
29/8/2020,29,8,2020,452,2,Belgium,BE,BEL,11455519,Europe,11455519
28/8/2020,28,8,2020,470,5,Belgium,BE,BEL,11455519,Europe,11455519
27/8/2020,27,8,2020,583,1,Belgium,BE,BEL,11455519,Europe,11455519
26/8/2020,26,8,2020,355,0,Belgium,BE,BEL,11455519,Europe,11455519
25/8/2020,25,8,2020,156,5,Belgium,BE,BEL,11455519,Europe,11455519
24/8/2020,24,8,2020,468,3,Belgium,BE,BEL,11455519,Europe,11455519
23/8/2020,23,8,2020,574,5,Belgium,BE,BEL,11455519,Europe,11455519
22/8/2020,22,8,2020,716,3,Belgium,BE,BEL,11455519,Europe,11455519
21/8/2020,21,8,2020,699,4,Belgium,BE,BEL,11455519,Europe,11455519
20/8/2020,20,8,2020,582,9,Belgium,BE,BEL,11455519,Europe,11455519
19/8/2020,19,8,2020,363,12,Belgium,BE,BEL,11455519,Europe,11455519
18/8/2020,18,8,2020,211,7,Belgium,BE,BEL,11455519,Europe,11455519
17/8/2020,17,8,2020,454,7,Belgium,BE,BEL,11455519,Europe,11455519
16/8/2020,16,8,2020,756,9,Belgium,BE,BEL,11455519,Europe,11455519
15/8/2020,15,8,2020,922,12,Belgium,BE,BEL,11455519,Europe,11455519
14/8/2020,14,8,2020,544,12,Belgium,BE,BEL,11455519,Europe,11455519
13/8/2020,13,8,2020,639,11,Belgium,BE,BEL,11455519,Europe,11455519
12/8/2020,12,8,2020,388,13,Belgium,BE,BEL,11455519,Europe,11455519
11/8/2020,11,8,2020,468,11,Belgium,BE,BEL,11455519,Europe,11455519
10/8/2020,10,8,2020,751,5,Belgium,BE,BEL,11455519,Europe,11455519
9/8/2020,9,8,2020,617,2,Belgium,BE,BEL,11455519,Europe,11455519
8/8/2020,8,8,2020,768,6,Belgium,BE,BEL,11455519,Europe,11455519
7/8/2020,7,8,2020,858,4,Belgium,BE,BEL,11455519,Europe,11455519
6/8/2020,6,8,2020,510,5,Belgium,BE,BEL,11455519,Europe,11455519
5/8/2020,5,8,2020,334,5,Belgium,BE,BEL,11455519,Europe,11455519
4/8/2020,4,8,2020,465,3,Belgium,BE,BEL,11455519,Europe,11455519
3/8/2020,3,8,2020,447,5,Belgium,BE,BEL,11455519,Europe,11455519
2/8/2020,2,8,2020,651,2,Belgium,BE,BEL,11455519,Europe,11455519
1/8/2020,1,8,2020,745,3,Belgium,BE,BEL,11455519,Europe,11455519
31/7/2020,31,7,2020,671,2,Belgium,BE,BEL,11455519,Europe,11455519
30/7/2020,30,7,2020,673,3,Belgium,BE,BEL,11455519,Europe,11455519
29/7/2020,29,7,2020,234,1,Belgium,BE,BEL,11455519,Europe,11455519
28/7/2020,28,7,2020,402,4,Belgium,BE,BEL,11455519,Europe,11455519
27/7/2020,27,7,2020,299,2,Belgium,BE,BEL,11455519,Europe,11455519
26/7/2020,26,7,2020,528,1,Belgium,BE,BEL,11455519,Europe,11455519
25/7/2020,25,7,2020,352,5,Belgium,BE,BEL,11455519,Europe,11455519
24/7/2020,24,7,2020,220,2,Belgium,BE,BEL,11455519,Europe,11455519
23/7/2020,23,7,2020,369,2,Belgium,BE,BEL,11455519,Europe,11455519
22/7/2020,22,7,2020,164,1,Belgium,BE,BEL,11455519,Europe,11455519
21/7/2020,21,7,2020,201,2,Belgium,BE,BEL,11455519,Europe,11455519
20/7/2020,20,7,2020,187,1,Belgium,BE,BEL,11455519,Europe,11455519
19/7/2020,19,7,2020,207,3,Belgium,BE,BEL,11455519,Europe,11455519
18/7/2020,18,7,2020,261,2,Belgium,BE,BEL,11455519,Europe,11455519
17/7/2020,17,7,2020,199,5,Belgium,BE,BEL,11455519,Europe,11455519
16/7/2020,16,7,2020,167,5,Belgium,BE,BEL,11455519,Europe,11455519
15/7/2020,15,7,2020,91,3,Belgium,BE,BEL,11455519,Europe,11455519
14/7/2020,14,7,2020,74,0,Belgium,BE,BEL,11455519,Europe,11455519
13/7/2020,13,7,2020,101,4,Belgium,BE,BEL,11455519,Europe,11455519
12/7/2020,12,7,2020,137,2,Belgium,BE,BEL,11455519,Europe,11455519
11/7/2020,11,7,2020,112,0,Belgium,BE,BEL,11455519,Europe,11455519
10/7/2020,10,7,2020,147,2,Belgium,BE,BEL,11455519,Europe,11455519
9/7/2020,9,7,2020,87,1,Belgium,BE,BEL,11455519,Europe,11455519
8/7/2020,8,7,2020,65,3,Belgium,BE,BEL,11455519,Europe,11455519
7/7/2020,7,7,2020,42,1,Belgium,BE,BEL,11455519,Europe,11455519
6/7/2020,6,7,2020,107,2,Belgium,BE,BEL,11455519,Europe,11455519
5/7/2020,5,7,2020,71,3,Belgium,BE,BEL,11455519,Europe,11455519
4/7/2020,4,7,2020,111,2,Belgium,BE,BEL,11455519,Europe,11455519
3/7/2020,3,7,2020,129,5,Belgium,BE,BEL,11455519,Europe,11455519
2/7/2020,2,7,2020,89,2,Belgium,BE,BEL,11455519,Europe,11455519
1/7/2020,1,7,2020,82,8,Belgium,BE,BEL,11455519,Europe,11455519
30/6/2020,30,6,2020,66,3,Belgium,BE,BEL,11455519,Europe,11455519
29/6/2020,29,6,2020,66,5,Belgium,BE,BEL,11455519,Europe,11455519
28/6/2020,28,6,2020,86,8,Belgium,BE,BEL,11455519,Europe,11455519
27/6/2020,27,6,2020,103,2,Belgium,BE,BEL,11455519,Europe,11455519
26/6/2020,26,6,2020,99,5,Belgium,BE,BEL,11455519,Europe,11455519
25/6/2020,25,6,2020,109,3,Belgium,BE,BEL,11455519,Europe,11455519
24/6/2020,24,6,2020,88,4,Belgium,BE,BEL,11455519,Europe,11455519
23/6/2020,23,6,2020,260,12,Belgium,BE,BEL,11455519,Europe,11455519
22/6/2020,22,6,2020,0,9,Belgium,BE,BEL,11455519,Europe,11455519
21/6/2020,21,6,2020,0,3,Belgium,BE,BEL,11455519,Europe,11455519
20/6/2020,20,6,2020,74,4,Belgium,BE,BEL,11455519,Europe,11455519
19/6/2020,19,6,2020,128,5,Belgium,BE,BEL,11455519,Europe,11455519
18/6/2020,18,6,2020,104,7,Belgium,BE,BEL,11455519,Europe,11455519
17/6/2020,17,6,2020,89,7,Belgium,BE,BEL,11455519,Europe,11455519
16/6/2020,16,6,2020,55,8,Belgium,BE,BEL,11455519,Europe,11455519
15/6/2020,15,6,2020,71,3,Belgium,BE,BEL,11455519,Europe,11455519
14/6/2020,14,6,2020,111,5,Belgium,BE,BEL,11455519,Europe,11455519
13/6/2020,13,6,2020,99,10,Belgium,BE,BEL,11455519,Europe,11455519
12/6/2020,12,6,2020,108,7,Belgium,BE,BEL,11455519,Europe,11455519
11/6/2020,11,6,2020,142,12,Belgium,BE,BEL,11455519,Europe,11455519
10/6/2020,10,6,2020,132,12,Belgium,BE,BEL,11455519,Europe,11455519
9/6/2020,9,6,2020,89,9,Belgium,BE,BEL,11455519,Europe,11455519
8/6/2020,8,6,2020,122,12,Belgium,BE,BEL,11455519,Europe,11455519
7/6/2020,7,6,2020,154,11,Belgium,BE,BEL,11455519,Europe,11455519
6/6/2020,6,6,2020,165,12,Belgium,BE,BEL,11455519,Europe,11455519
5/6/2020,5,6,2020,140,14,Belgium,BE,BEL,11455519,Europe,11455519
4/6/2020,4,6,2020,82,20,Belgium,BE,BEL,11455519,Europe,11455519
3/6/2020,3,6,2020,70,23,Belgium,BE,BEL,11455519,Europe,11455519
2/6/2020,2,6,2020,98,21,Belgium,BE,BEL,11455519,Europe,11455519
1/6/2020,1,6,2020,136,22,Belgium,BE,BEL,11455519,Europe,11455519
31/5/2020,31,5,2020,195,23,Belgium,BE,BEL,11455519,Europe,11455519
30/5/2020,30,5,2020,125,16,Belgium,BE,BEL,11455519,Europe,11455519
29/5/2020,29,5,2020,212,26,Belgium,BE,BEL,11455519,Europe,11455519
28/5/2020,28,5,2020,257,25,Belgium,BE,BEL,11455519,Europe,11455519
27/5/2020,27,5,2020,137,24,Belgium,BE,BEL,11455519,Europe,11455519
26/5/2020,26,5,2020,113,26,Belgium,BE,BEL,11455519,Europe,11455519
25/5/2020,25,5,2020,250,33,Belgium,BE,BEL,11455519,Europe,11455519
24/5/2020,24,5,2020,282,25,Belgium,BE,BEL,11455519,Europe,11455519
23/5/2020,23,5,2020,299,41,Belgium,BE,BEL,11455519,Europe,11455519
22/5/2020,22,5,2020,276,34,Belgium,BE,BEL,11455519,Europe,11455519
21/5/2020,21,5,2020,252,30,Belgium,BE,BEL,11455519,Europe,11455519
20/5/2020,20,5,2020,192,33,Belgium,BE,BEL,11455519,Europe,11455519
19/5/2020,19,5,2020,232,37,Belgium,BE,BEL,11455519,Europe,11455519
18/5/2020,18,5,2020,279,31,Belgium,BE,BEL,11455519,Europe,11455519
17/5/2020,17,5,2020,291,30,Belgium,BE,BEL,11455519,Europe,11455519
16/5/2020,16,5,2020,345,45,Belgium,BE,BEL,11455519,Europe,11455519
15/5/2020,15,5,2020,356,43,Belgium,BE,BEL,11455519,Europe,11455519
14/5/2020,14,5,2020,307,56,Belgium,BE,BEL,11455519,Europe,11455519
13/5/2020,13,5,2020,202,45,Belgium,BE,BEL,11455519,Europe,11455519
12/5/2020,12,5,2020,330,65,Belgium,BE,BEL,11455519,Europe,11455519
11/5/2020,11,5,2020,368,72,Belgium,BE,BEL,11455519,Europe,11455519
10/5/2020,10,5,2020,485,71,Belgium,BE,BEL,11455519,Europe,11455519
9/5/2020,9,5,2020,585,74,Belgium,BE,BEL,11455519,Europe,11455519
8/5/2020,8,5,2020,591,71,Belgium,BE,BEL,11455519,Europe,11455519
7/5/2020,7,5,2020,639,76,Belgium,BE,BEL,11455519,Europe,11455519
6/5/2020,6,5,2020,272,82,Belgium,BE,BEL,11455519,Europe,11455519
5/5/2020,5,5,2020,242,95,Belgium,BE,BEL,11455519,Europe,11455519
4/5/2020,4,5,2020,361,94,Belgium,BE,BEL,11455519,Europe,11455519
3/5/2020,3,5,2020,389,75,Belgium,BE,BEL,11455519,Europe,11455519
2/5/2020,2,5,2020,485,94,Belgium,BE,BEL,11455519,Europe,11455519
1/5/2020,1,5,2020,513,87,Belgium,BE,BEL,11455519,Europe,11455519
30/4/2020,30,4,2020,660,107,Belgium,BE,BEL,11455519,Europe,11455519
29/4/2020,29,4,2020,525,110,Belgium,BE,BEL,11455519,Europe,11455519
28/4/2020,28,4,2020,647,135,Belgium,BE,BEL,11455519,Europe,11455519
27/4/2020,27,4,2020,553,154,Belgium,BE,BEL,11455519,Europe,11455519
26/4/2020,26,4,2020,809,143,Belgium,BE,BEL,11455519,Europe,11455519
25/4/2020,25,4,2020,1032,157,Belgium,BE,BEL,11455519,Europe,11455519
24/4/2020,24,4,2020,1496,158,Belgium,BE,BEL,11455519,Europe,11455519
23/4/2020,23,4,2020,908,181,Belgium,BE,BEL,11455519,Europe,11455519
22/4/2020,22,4,2020,933,203,Belgium,BE,BEL,11455519,Europe,11455519
21/4/2020,21,4,2020,973,206,Belgium,BE,BEL,11455519,Europe,11455519
20/4/2020,20,4,2020,1487,190,Belgium,BE,BEL,11455519,Europe,11455519
19/4/2020,19,4,2020,1313,208,Belgium,BE,BEL,11455519,Europe,11455519
18/4/2020,18,4,2020,1045,205,Belgium,BE,BEL,11455519,Europe,11455519
17/4/2020,17,4,2020,1329,246,Belgium,BE,BEL,11455519,Europe,11455519
16/4/2020,16,4,2020,1236,280,Belgium,BE,BEL,11455519,Europe,11455519
15/4/2020,15,4,2020,2454,261,Belgium,BE,BEL,11455519,Europe,11455519
14/4/2020,14,4,2020,530,277,Belgium,BE,BEL,11455519,Europe,11455519
13/4/2020,13,4,2020,942,265,Belgium,BE,BEL,11455519,Europe,11455519
12/4/2020,12,4,2020,1629,285,Belgium,BE,BEL,11455519,Europe,11455519
11/4/2020,11,4,2020,1351,302,Belgium,BE,BEL,11455519,Europe,11455519
10/4/2020,10,4,2020,1684,271,Belgium,BE,BEL,11455519,Europe,11455519
9/4/2020,9,4,2020,1580,321,Belgium,BE,BEL,11455519,Europe,11455519
8/4/2020,8,4,2020,1209,277,Belgium,BE,BEL,11455519,Europe,11455519
7/4/2020,7,4,2020,1380,257,Belgium,BE,BEL,11455519,Europe,11455519
6/4/2020,6,4,2020,1123,246,Belgium,BE,BEL,11455519,Europe,11455519
5/4/2020,5,4,2020,1260,270,Belgium,BE,BEL,11455519,Europe,11455519
4/4/2020,4,4,2020,1661,236,Belgium,BE,BEL,11455519,Europe,11455519
3/4/2020,3,4,2020,1422,219,Belgium,BE,BEL,11455519,Europe,11455519
2/4/2020,2,4,2020,1384,232,Belgium,BE,BEL,11455519,Europe,11455519
1/4/2020,1,4,2020,1189,208,Belgium,BE,BEL,11455519,Europe,11455519
31/3/2020,31,3,2020,876,170,Belgium,BE,BEL,11455519,Europe,11455519
30/3/2020,30,3,2020,1063,149,Belgium,BE,BEL,11455519,Europe,11455519
29/3/2020,29,3,2020,1702,141,Belgium,BE,BEL,11455519,Europe,11455519
28/3/2020,28,3,2020,1850,128,Belgium,BE,BEL,11455519,Europe,11455519
27/3/2020,27,3,2020,1049,102,Belgium,BE,BEL,11455519,Europe,11455519
26/3/2020,26,3,2020,1298,107,Belgium,BE,BEL,11455519,Europe,11455519
25/3/2020,25,3,2020,668,76,Belgium,BE,BEL,11455519,Europe,11455519
24/3/2020,24,3,2020,526,78,Belgium,BE,BEL,11455519,Europe,11455519
23/3/2020,23,3,2020,342,47,Belgium,BE,BEL,11455519,Europe,11455519
22/3/2020,22,3,2020,586,40,Belgium,BE,BEL,11455519,Europe,11455519
21/3/2020,21,3,2020,558,36,Belgium,BE,BEL,11455519,Europe,11455519
20/3/2020,20,3,2020,462,33,Belgium,BE,BEL,11455519,Europe,11455519
19/3/2020,19,3,2020,309,22,Belgium,BE,BEL,11455519,Europe,11455519
18/3/2020,18,3,2020,243,10,Belgium,BE,BEL,11455519,Europe,11455519
17/3/2020,17,3,2020,185,11,Belgium,BE,BEL,11455519,Europe,11455519
16/3/2020,16,3,2020,172,6,Belgium,BE,BEL,11455519,Europe,11455519
15/3/2020,15,3,2020,197,5,Belgium,BE,BEL,11455519,Europe,11455519
14/3/2020,14,3,2020,130,3,Belgium,BE,BEL,11455519,Europe,11455519
13/3/2020,13,3,2020,160,1,Belgium,BE,BEL,11455519,Europe,11455519
12/3/2020,12,3,2020,85,3,Belgium,BE,BEL,11455519,Europe,11455519
11/3/2020,11,3,2020,47,1,Belgium,BE,BEL,11455519,Europe,11455519
10/3/2020,10,3,2020,28,0,Belgium,BE,BEL,11455519,Europe,11455519
9/3/2020,9,3,2020,39,0,Belgium,BE,BEL,11455519,Europe,11455519
8/3/2020,8,3,2020,31,0,Belgium,BE,BEL,11455519,Europe,11455519
7/3/2020,7,3,2020,60,0,Belgium,BE,BEL,11455519,Europe,11455519
6/3/2020,6,3,2020,59,0,Belgium,BE,BEL,11455519,Europe,11455519
5/3/2020,5,3,2020,27,0,Belgium,BE,BEL,11455519,Europe,11455519
4/3/2020,4,3,2020,8,0,Belgium,BE,BEL,11455519,Europe,11455519
3/3/2020,3,3,2020,7,0,Belgium,BE,BEL,11455519,Europe,11455519
2/3/2020,2,3,2020,6,0,Belgium,BE,BEL,11455519,Europe,11455519
1/3/2020,1,3,2020,1,0,Belgium,BE,BEL,11455519,Europe,11455519
29/2/2020,29,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
28/2/2020,28,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
27/2/2020,27,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
26/2/2020,26,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
25/2/2020,25,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
24/2/2020,24,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
23/2/2020,23,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
22/2/2020,22,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
21/2/2020,21,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
20/2/2020,20,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
19/2/2020,19,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
18/2/2020,18,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
17/2/2020,17,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
16/2/2020,16,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
15/2/2020,15,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
14/2/2020,14,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
13/2/2020,13,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
12/2/2020,12,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
11/2/2020,11,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
10/2/2020,10,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
9/2/2020,9,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
8/2/2020,8,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
7/2/2020,7,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
6/2/2020,6,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
5/2/2020,5,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
4/2/2020,4,2,2020,1,0,Belgium,BE,BEL,11455519,Europe,11455519
3/2/2020,3,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
2/2/2020,2,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
1/2/2020,1,2,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
31/1/2020,31,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
30/1/2020,30,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
29/1/2020,29,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
28/1/2020,28,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
27/1/2020,27,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
26/1/2020,26,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
25/1/2020,25,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
24/1/2020,24,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
23/1/2020,23,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
22/1/2020,22,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
21/1/2020,21,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
20/1/2020,20,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
19/1/2020,19,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
18/1/2020,18,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
17/1/2020,17,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
16/1/2020,16,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
15/1/2020,15,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
14/1/2020,14,1,2020,0,0,Belgium,BE,BEL,11455519,Europe,11455519
